เพศ,ช่วงอายุ/ช่วงวัย,เทศกาล/โอกาสสำคัญ,ความสัมพันธ์,คลาสของขวัญ
0,10,13,34.02,อาหารเสริม
0,10,13,34.07,อาหารเสริม
0,10,13,34.1,อาหารเสริม
0,10,13,34.12,อาหารเสริม
0,10,13,34.14,อาหารเสริม
0,10,13,34.16,อาหารเสริม
0,10,13,34.18,อาหารเสริม
0,10,13,34.21,อาหารเสริม
0,10,13,34.24,อาหารเสริม
0,10,15,34.02,อาหารเสริม
0,10,15,34.07,อาหารเสริม
0,10,15,34.1,อาหารเสริม
0,10,15,34.12,อาหารเสริม
0,10,15,34.14,อาหารเสริม
0,10,15,34.16,อาหารเสริม
0,10,15,34.18,อาหารเสริม
0,10,15,34.21,อาหารเสริม
0,10,15,34.24,อาหารเสริม
0,10,17,34.02,อาหารเสริม
0,10,17,34.07,อาหารเสริม
0,10,17,34.1,อาหารเสริม
0,10,17,34.12,อาหารเสริม
0,10,17,34.14,อาหารเสริม
0,10,17,34.16,อาหารเสริม
0,10,17,34.18,อาหารเสริม
0,10,17,34.21,อาหารเสริม
0,10,17,34.24,อาหารเสริม
0,10,21,34.02,อาหารเสริม
0,10,21,34.07,อาหารเสริม
0,10,21,34.1,อาหารเสริม
0,10,21,34.12,อาหารเสริม
0,10,21,34.14,อาหารเสริม
0,10,21,34.16,อาหารเสริม
0,10,21,34.18,อาหารเสริม
0,10,21,34.21,อาหารเสริม
0,10,21,34.24,อาหารเสริม
0,10,24,34.02,อาหารเสริม
0,10,24,34.07,อาหารเสริม
0,10,24,34.1,อาหารเสริม
0,10,24,34.12,อาหารเสริม
0,10,24,34.14,อาหารเสริม
0,10,24,34.16,อาหารเสริม
0,10,24,34.18,อาหารเสริม
0,10,24,34.21,อาหารเสริม
0,10,24,34.24,อาหารเสริม
0,11,13,34.02,อาหารเสริม
0,11,13,34.07,อาหารเสริม
0,11,13,34.1,อาหารเสริม
0,11,13,34.12,อาหารเสริม
0,11,13,34.14,อาหารเสริม
0,11,13,34.16,อาหารเสริม
0,11,13,34.18,อาหารเสริม
0,11,13,34.21,อาหารเสริม
0,11,13,34.24,อาหารเสริม
0,11,15,34.02,อาหารเสริม
0,11,15,34.07,อาหารเสริม
0,11,15,34.1,อาหารเสริม
0,11,15,34.12,อาหารเสริม
0,11,15,34.14,อาหารเสริม
0,11,15,34.16,อาหารเสริม
0,11,15,34.18,อาหารเสริม
0,11,15,34.21,อาหารเสริม
0,11,15,34.24,อาหารเสริม
0,11,17,34.02,อาหารเสริม
0,11,17,34.07,อาหารเสริม
0,11,17,34.1,อาหารเสริม
0,11,17,34.12,อาหารเสริม
0,11,17,34.14,อาหารเสริม
0,11,17,34.16,อาหารเสริม
0,11,17,34.18,อาหารเสริม
0,11,17,34.21,อาหารเสริม
0,11,17,34.24,อาหารเสริม
0,11,21,34.02,อาหารเสริม
0,11,21,34.07,อาหารเสริม
