เพศ,ช่วงอายุ/ช่วงวัย,เทศกาล/โอกาสสำคัญ,ความสัมพันธ์,คลาสของขวัญ
0,10,15,34.01,อาหารเสริม
0,11,15,34.01,อาหารเสริม
0,12,15,34.01,อาหารเสริม
0,10,15,34.02,อาหารเสริม
0,11,15,34.02,อาหารเสริม
0,12,15,34.02,อาหารเสริม
0,10,15,34.03,อาหารเสริม
0,11,15,34.03,อาหารเสริม
0,12,15,34.03,อาหารเสริม
0,10,15,34.04,อาหารเสริม
0,11,15,34.04,อาหารเสริม
0,12,15,34.04,อาหารเสริม
0,10,24,34.01,อาหารเสริม
0,11,24,34.01,อาหารเสริม
0,12,24,34.01,อาหารเสริม
0,10,24,34.02,อาหารเสริม
0,11,24,34.02,อาหารเสริม
0,12,24,34.02,อาหารเสริม
0,10,24,34.03,อาหารเสริม
0,11,24,34.03,อาหารเสริม
0,12,24,34.03,อาหารเสริม
0,10,24,34.04,อาหารเสริม
0,11,24,34.04,อาหารเสริม
0,12,24,34.04,อาหารเสริม
0,10,24,35.01,อาหารเสริม
0,10,24,35.02,อาหารเสริม
0,10,24,35.03,อาหารเสริม
0,11,24,35.01,อาหารเสริม
0,11,24,35.02,อาหารเสริม
0,11,24,35.03,อาหารเสริม
0,10,24,35.04,อาหารเสริม
0,10,24,35.05,อาหารเสริม
0,10,24,35.06,อาหารเสริม
0,10,24,35.07,อาหารเสริม
0,10,24,35.08,อาหารเสริม
0,10,24,35.09,อาหารเสริม
0,11,24,35.04,อาหารเสริม
0,11,24,35.05,อาหารเสริม
0,11,24,35.06,อาหารเสริม
0,11,24,35.07,อาหารเสริม
0,11,24,35.08,อาหารเสริม
0,11,24,35.09,อาหารเสริม
0,11,24,36.01,อาหารเสริม
0,11,24,36.02,อาหารเสริม
0,11,24,36.03,อาหารเสริม
0,11,24,36.04,อาหารเสริม
0,12,24,36.05,อาหารเสริม
0,12,24,36.06,อาหารเสริม
0,12,24,36.07,อาหารเสริม
0,12,24,36.08,อาหารเสริม
1,10,16,34.05,อาหารเสริม
1,11,16,34.05,อาหารเสริม
1,12,16,34.05,อาหารเสริม
1,10,16,34.06,อาหารเสริม
1,11,16,34.06,อาหารเสริม
1,12,16,34.06,อาหารเสริม
1,10,16,34.07,อาหารเสริม
1,11,16,34.07,อาหารเสริม
1,12,16,34.07,อาหารเสริม
1,10,16,34.08,อาหารเสริม
1,11,16,34.08,อาหารเสริม
1,12,16,34.08,อาหารเสริม
1,10,24,34.05,อาหารเสริม
1,11,24,34.05,อาหารเสริม
1,12,24,34.05,อาหารเสริม
1,10,24,34.06,อาหารเสริม
1,11,24,34.06,อาหารเสริม
1,12,24,34.06,อาหารเสริม
1,10,24,34.07,อาหารเสริม
1,11,24,34.07,อาหารเสริม
1,12,24,34.07,อาหารเสริม
1,10,24,34.08,อาหารเสริม
1,11,24,34.08,อาหารเสริม
1,12,24,34.08,อาหารเสริม
1,10,24,35.11,อาหารเสริม
1,10,24,35.12,อาหารเสริม
1,10,24,35.13,อาหารเสริม
1,10,24,35.14,อาหารเสริม
1,10,24,35.15,อาหารเสริม
1,10,24,35.16,อาหารเสริม
1,10,24,35.11,อาหารเสริม
1,11,24,35.12,อาหารเสริม
1,11,24,35.13,อาหารเสริม
1,11,24,35.14,อาหารเสริม
1,11,24,35.15,อาหารเสริม
1,11,24,35.16,อาหารเสริม
1,11,24,35.11,อาหารเสริม
1,11,24,35.12,อาหารเสริม
1,12,24,35.13,อาหารเสริม
1,12,24,35.14,อาหารเสริม
1,12,24,35.15,อาหารเสริม
1,12,24,35.16,อาหารเสริม
1,12,24,36.09,อาหารเสริม
1,12,24,36.1,อาหารเสริม
1,12,24,36.11,อาหารเสริม
1,11,24,36.12,อาหารเสริม
1,11,24,36.13,อาหารเสริม
1,11,24,36.14,อาหารเสริม
1,11,24,36.15,อาหารเสริม
1,12,24,36.16,อาหารเสริม
0,7,24,38.01,แม่และเด็ก
0,7,24,38.02,แม่และเด็ก
0,7,24,38.03,แม่และเด็ก
0,7,24,38.04,แม่และเด็ก
0,7,24,38.05,แม่และเด็ก
0,7,24,38.06,แม่และเด็ก
0,7,24,38.07,แม่และเด็ก
0,7,24,38.08,แม่และเด็ก
0,7,24,38.09,แม่และเด็ก
0,7,24,38.1,แม่และเด็ก
0,7,24,38.11,แม่และเด็ก
0,7,24,38.12,แม่และเด็ก
0,7,24,38.13,แม่และเด็ก
0,7,24,38.14,แม่และเด็ก
0,7,24,38.15,แม่และเด็ก
0,7,24,38.16,แม่และเด็ก
0,7,24,40.01,แม่และเด็ก
0,7,24,40.02,แม่และเด็ก
0,7,24,40.03,แม่และเด็ก
0,7,24,40.04,แม่และเด็ก
0,7,25,38.01,แม่และเด็ก
0,7,25,38.02,แม่และเด็ก
0,7,25,38.03,แม่และเด็ก
0,7,25,38.04,แม่และเด็ก
0,7,25,38.05,แม่และเด็ก
0,7,25,38.06,แม่และเด็ก
0,7,25,38.07,แม่และเด็ก
0,7,25,38.08,แม่และเด็ก
0,7,25,38.09,แม่และเด็ก
0,7,25,38.1,แม่และเด็ก
0,7,25,38.11,แม่และเด็ก
0,7,25,38.12,แม่และเด็ก
0,7,25,38.13,แม่และเด็ก
0,7,25,38.14,แม่และเด็ก
0,7,25,38.15,แม่และเด็ก
0,7,25,38.16,แม่และเด็ก
0,7,25,40.01,แม่และเด็ก
0,7,25,40.02,แม่และเด็ก
0,7,25,40.03,แม่และเด็ก
0,7,25,40.04,แม่และเด็ก
0,7,13,38.01,แม่และเด็ก
0,7,13,38.02,แม่และเด็ก
0,7,13,38.03,แม่และเด็ก
0,7,13,38.04,แม่และเด็ก
0,7,13,38.05,แม่และเด็ก
0,7,13,38.06,แม่และเด็ก
0,7,13,38.07,แม่และเด็ก
0,7,13,38.08,แม่และเด็ก
0,7,13,38.09,แม่และเด็ก
0,7,13,38.1,แม่และเด็ก
0,7,13,38.11,แม่และเด็ก
0,7,13,38.12,แม่และเด็ก
0,7,13,38.13,แม่และเด็ก
0,7,13,38.14,แม่และเด็ก
0,7,13,38.15,แม่และเด็ก
0,7,13,38.16,แม่และเด็ก
1,7,24,38.01,แม่และเด็ก
1,7,24,38.02,แม่และเด็ก
1,7,24,38.03,แม่และเด็ก
1,7,24,38.04,แม่และเด็ก
1,7,24,38.05,แม่และเด็ก
1,7,24,38.06,แม่และเด็ก
1,7,24,38.07,แม่และเด็ก
1,7,24,38.08,แม่และเด็ก
1,7,24,38.09,แม่และเด็ก
1,7,24,38.1,แม่และเด็ก
1,7,24,38.11,แม่และเด็ก
1,7,24,38.12,แม่และเด็ก
1,7,24,38.13,แม่และเด็ก
1,7,24,38.14,แม่และเด็ก
1,7,24,38.15,แม่และเด็ก
1,7,24,38.16,แม่และเด็ก
1,7,24,40.01,แม่และเด็ก
1,7,24,40.02,แม่และเด็ก
1,7,24,40.03,แม่และเด็ก
1,7,24,40.04,แม่และเด็ก
1,7,25,38.01,แม่และเด็ก
1,7,25,38.02,แม่และเด็ก
1,7,25,38.03,แม่และเด็ก
1,7,25,38.04,แม่และเด็ก
