เพศ,ช่วงอายุ/ช่วงวัย,เทศกาล/โอกาสสำคัญ,ความสัมพันธ์,คลาสของขวัญ
0,7,13,34,classA
0,7,13,34.01,classA
0,7,13,34.02,classA
0,7,13,34.03,classA
0,7,13,34.04,classA
0,7,13.1,34,classA
0,7,13.1,34.01,classA
0,7,13.1,34.02,classA
0,7,13.1,34.03,classA
0,7,13.1,34.04,classA
0,7.1,13,34,classA
0,7.1,13,34.01,classA
0,7.1,13,34.02,classA
0,7.1,13,34.03,classA
0,7.1,13,34.04,classA
0,7.1,13.1,34,classA
0,7.1,13.1,34.01,classA
0,7.1,13.1,34.02,classA
0,7.1,13.1,34.03,classA
0,7.1,13.1,34.04,classA
0,7,13,35,classA
0,7,13,35.01,classA
0,7,13,35.02,classA
0,7,13,35.03,classA
0,7,13,35.04,classA
0,7,13,35.05,classA
0,7,13,35.06,classA
0,7,13,35.07,classA
0,7,13,35.08,classA
0,7,13,35.09,classA
0,7,13.1,35,classA
0,7,13.1,35.01,classA
0,7,13.1,35.02,classA
0,7,13.1,35.03,classA
0,7,13.1,35.04,classA
0,7.1,13,35,classA
0,7.1,13,35.01,classA
0,7.1,13,35.02,classA
0,7.1,13,35.03,classA
0,7.1,13,35.04,classA
0,7.1,13.1,35,classA
0,7.1,13.1,35.01,classA
0,7.1,13.1,35.02,classA
0,7.1,13.1,35.03,classA
0,7.1,13.1,35.04,classA
0,7,24,34,classA
0,7,24,34.01,classA
0,7,24,34.02,classA
0,7,24,34.03,classA
0,7,24,34.04,classA
0,7,24.1,34,classA
0,7,24.1,34.01,classA
0,7,24.1,34.02,classA
0,7,24.1,34.03,classA
0,7,24.1,34.04,classA
0,7.1,24,34,classA
0,7.1,24,34.01,classA
0,7.1,24,34.02,classA
0,7.1,24,34.03,classA
0,7.1,24,34.04,classA
0,7.1,24.1,34,classA
0,7.1,24.1,34.01,classA
0,7.1,24.1,34.02,classA
0,7.1,24.1,34.03,classA
0,7.1,24.1,34.04,classA
0,7,24,35,classA
0,7,24,35.01,classA
0,7,24,35.02,classA
0,7,24,35.03,classA
0,7,24,35.04,classA
0,7,24.1,35,classA
0,7,24.1,35.01,classA
0,7,24.1,35.02,classA
0,7,24.1,35.03,classA
0,7,24.1,35.04,classA
0,7.1,24,35,classA
0,7.1,24,35.01,classA
0,7.1,24,35.02,classA
0,7.1,24,35.03,classA
0,7.1,24,35.04,classA
0,7.1,24.1,35,classA
0,7.1,24.1,35.01,classA
0,7.1,24.1,35.02,classA
0,7.1,24.1,35.03,classA
0,7.1,24.1,35.04,classA
0,7,25,34,classA
0,7,25,34.01,classA
0,7,25,34.02,classA
0,7,25,34.03,classA
0,7,25,34.04,classA
0,7,25.1,34,classA
0,7,25.1,34.01,classA
0,7,25.1,34.02,classA
0,7,25.1,34.03,classA
0,7,25.1,34.04,classA
0,7,25.1,34.05,classA
0,7,25.1,34.06,classA
0,7,25.1,34.07,classA
0,7,25.1,34.08,classA
0,7,25.1,34.09,classA
0,7.1,25,34,classA
0,7.1,25,34.01,classA
0,7.1,25,34.02,classA
0,7.1,25,34.03,classA
0,7.1,25,34.04,classA
0,7.1,25,34.05,classA
0,7.1,25,34.06,classA
0,7.1,25,34.07,classA
0,7.1,25,34.08,classA
0,7.1,25,34.09,classA
0,7.1,25.1,34,classA
0,7.1,25.1,34.01,classA
0,7.1,25.1,34.02,classA
0,7.1,25.1,34.03,classA
0,7.1,25.1,34.04,classA
0,7.1,25.1,34.05,classA
0,7.1,25.1,34.06,classA
0,7.1,25.1,34.07,classA
0,7.1,25.1,34.08,classA
0,7.1,25.1,34.09,classA
